"";"lot_title";"lot_url";"lot_auction_date";"lot_price";"lot_image"
"270";"Bowmore - 1987 Hogshead #1581 | Held In Bond";"https://www.whiskyhammer.com/item/55745/Bowmore/Bowmore---1987-Hogshead-1581--Held-In-Bond.html";"25/10/2020";"64700.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"271";"Port Dundas - 2009 Hogshead #728315 | Held In Bond";"https://www.whiskyhammer.com/item/58397/Port-Dundas/Port-Dundas---2009-Hogshead-728315--Held-In-Bond.html";"25/10/2020";"4050.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"272";"Tullibardine - 2018 1st Fill Oloroso Octave #8000036 | Held In Bond";"https://www.whiskyhammer.com/item/58398/Tullibardine/Tullibardine---2018-1st-Fill-Oloroso-Octave-8000036--Held-In-Bond.html";"25/10/2020";"1550.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"273";"Miltonduff - 2009 Butt #900007 | Held In Bond";"https://www.whiskyhammer.com/item/55663/Miltonduff--Mosstowie/Miltonduff---2009-Butt-900007--Held-In-Bond.html";"27/09/2020";"14000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"274";"Glenfarclas - 2011 Hogshead #900120 | Held In Bond";"https://www.whiskyhammer.com/item/43169/Glenfarclas/Glenfarclas---2011-Hogshead-900120--Held-In-Bond.html";"23/08/2020";"14100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"275";"Macallan - 1990 American Oak Hogshead #018224 | Held In Bond";"https://www.whiskyhammer.com/item/49307/Macallan/Macallan---1990-American-Oak-Hogshead-018224--Held-In-Bond.html";"26/07/2020";"217500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"276";"Royal Brackla - 2014 1st Fill Oloroso Hogshead #4A | Held In Bond";"https://www.whiskyhammer.com/item/49308/Royal-Brackla/Royal-Brackla---2014-1st-Fill-Oloroso-Hogshead-4A--Held-In-Bond.html";"26/07/2020";"5100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"277";"North British - 2010 Ex-Bourbon Barrel #100271623 | Held In Bond";"https://www.whiskyhammer.com/item/49309/North-British/North-British---2010-Ex-Bourbon-Barrel-100271623--Held-In-Bond.html";"26/07/2020";"1525.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"278";"""Cawdor Springs"" - 2016 Sherry Butt #372 | Held In Bond";"https://www.whiskyhammer.com/item/49310/Other/Cawdor-Springs---2016-Sherry-Butt-372--Held-In-Bond.html";"26/07/2020";"2900.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"279";"Tullibardine - 2016 Bourbon Barrel #650393 | Held In Bond";"https://www.whiskyhammer.com/item/49311/Tullibardine/Tullibardine---2016-Bourbon-Barrel-650393--Held-In-Bond.html";"26/07/2020";"1300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"280";"North British - 2010 Ex-Bourbon Barrel #100212936 | Held In Bond";"https://www.whiskyhammer.com/item/45712/North-British/North-British---2010-Ex-Bourbon-Barrel-100212936--Held-In-Bond.html";"24/05/2020";"1325.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"281";"Girvan - 2006 Ex-Bourbon Barrel #700093 | Held In Bond";"https://www.whiskyhammer.com/item/45710/Girvan/Girvan---2006-Ex-Bourbon-Barrel-700093--Held-In-Bond.html";"24/05/2020";"1725.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"282";"""Cawdor Springs"" - 2016 Ex-Bourbon Barrel #316 | Held In Bond";"https://www.whiskyhammer.com/item/45713/Other/Cawdor-Springs---2016-Ex-Bourbon-Barrel-316--Held-In-Bond.html";"24/05/2020";"1725.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"283";"Craigellachie - 2008 1st Fill Oloroso Sherry Hogshead #180298 | Held In Bond";"https://www.whiskyhammer.com/item/43164/Craigellachie/Craigellachie---2008-1st-Fill-Oloroso-Sherry-Hogshead-180298--Held-In-Bond.html";"26/04/2020";"9200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"284";"Macduff - 2009 1st Fill Chateau Palmer Barrique #180264 | Held In Bond";"https://www.whiskyhammer.com/item/43165/Macduff-Glen-Deveron/Macduff---2009-1st-Fill-Chateau-Palmer-Barrique-180264--Held-In-Bond.html";"26/04/2020";"6000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"285";"Fettercairn - 1989 Hogshead #1366 | Held In Bond";"https://www.whiskyhammer.com/item/26963/Fettercairn/Fettercairn---1989-Hogshead-1366--Held-In-Bond.html";"22/03/2020";"24000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"286";"Tullibardine - 2007 Sherry Butt #191 | Held In Bond";"https://www.whiskyhammer.com/item/33126/Tullibardine/Tullibardine---2007-Sherry-Butt-191--Held-In-Bond.html";"24/11/2019";"10600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"287";"Macallan - 1989 Hogshead #2807 | Held In Bond";"https://www.whiskyhammer.com/item/35376/Macallan/Macallan---1989-Hogshead-2807--Held-In-Bond.html";"27/10/2019";"160500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1591825255macallan19892807.png"
"288";"Fettercairn - 1989 Hogshead #1370 | Held In Bond";"https://www.whiskyhammer.com/item/26962/Fettercairn/Fettercairn---1989-Hogshead-1370--Held-In-Bond.html";"26/05/2019";"24100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1591825552Fettercairn1989.jpg"
"289";"Macallan - 1989 Hogshead #3493 | Held In Bond";"https://www.whiskyhammer.com/item/22510/Macallan/Macallan---1989-Hogshead-3493--Held-In-Bond.html";"24/02/2019";"161500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1591823583Macallan19893493.jpg"
