"url","hammer_price","sold","auction_date","title","distillery","region","strength","distillery_status","cask_type","currency","bulk_litres","rla","filling_date","cask_filling","previous_spirit","regauged_date","age","bottles_at_cask_strength","buyer_price","buyer_price_per_bottle_at_cask_strength","buyer_price_per_litre_of_alcohol","country","auction_house"
"https://whiskyauctioneer.com/lot/136579/1-ben-nevis-1996-butt-2117-21-year-old-cask-storage-whisky-broker",20000,TRUE,2018-10-08,"Ben Nevis 1996 Butt","Ben Nevis","Highlands",57.2,"Operational","Butt","Great Britain Pound (£)",415.59,237.77,1996-11-28,NA,NA,NA,21,593.7,22500,37.9,94.63,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/116969/1-dufftown-2008-diamond-rum-barrel-93-cask-storage-whisky-broker",2600,FALSE,2018-07-02,"Dufftown 2008 Diamond Rum Barrel","Dufftown","Speyside",59.9,"Operational","Barrel","Great Britain Pound (£)",201,120.4,2008-03-06,NA,"Rum",NA,10,287.14,2925,10.19,24.29,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/116970/1-glenburgie-2012-bourbon-barrel-800616-cask-storage-whisky-broker",2500,FALSE,2018-07-02,"Glenburgie 2012 Bourbon Barrel","Glenburgie","Speyside",60.1,"Operational","Barrel","Great Britain Pound (£)",183,109.98,2012-11-06,NA,"Bourbon",2017-10-02,5,261.43,2812.5,10.76,25.57,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/117174/1-ben-nevis-1996-guthrie-cask-2117-21-year-old-cask-storage-ben-nevis",17500,FALSE,2018-07-02,"Ben Nevis 1996 Guthrie Cask","Ben Nevis","Highlands",57.2,"Operational",NA,"Great Britain Pound (£)",398.65,230.76,1996-11-28,NA,"Wine",2017-12-01,21,569.5,19687.5,34.57,85.32,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/121254/1-glen-moray-1981-hogshead-454-cask-storage-glen-moray",23000,FALSE,2018-07-02,"Glen Moray 198Hogshead","Glen Moray","Speyside",49.26,"Operational","Hogshead","Great Britain Pound (£)",118,58.13,1981-02-06,NA,NA,2018-03-20,37,168.57,25875,153.5,445.12,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/116907/1-glen-moray-1981-hogshead-454-cask-storage-glen-moray",25500,FALSE,2018-06-04,"Glen Moray 198Hogshead","Glen Moray","Speyside",49.26,"Operational","Hogshead","Great Britain Pound (£)",118,58.13,1981-02-06,NA,NA,2018-03-20,37,168.57,28687.5,170.18,493.51,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/107055/1-bruichladdich-%E2%80%8Brivesaltes-wine-barrique-2004-716-cask-storage-bruichladdich",12850,TRUE,2018-05-07,"Bruichladdich ​Rivesaltes Wine Barrique 2004","Bruichladdich","Islay",64.1,"Operational","Barrique","Great Britain Pound (£)",201,128.84,2004-01-01,NA,"Wine",2018-03-01,14,287.14,14456.25,50.35,112.2,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/112691/1-ben-nevis-1996-guthrie-cask-2117-21-year-old-cask-storage-ben-nevis",20000,FALSE,2018-05-07,"Ben Nevis 1996 Guthrie Cask","Ben Nevis","Highlands",57.2,"Operational",NA,"Great Britain Pound (£)",398.65,230.76,1996-11-28,NA,"Wine",2017-12-01,21,569.5,22500,39.51,97.5,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/103695/1-ben-nevis-1996-sherry-butt-2117-21-year-old-cask-storage-ben-nevis",45460,TRUE,2018-04-02,"Ben Nevis 1996 Sherry Butt","Ben Nevis","Highlands",57.2,"Operational","Butt","Great Britain Pound (£)",398.65,230.76,1996-11-28,NA,"Sherry",2017-12-01,21,569.5,51142.5,89.8,221.63,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/71447/1-ardmore-2010-bourbon-cask-803520-lightly-peated-stored-whisky-broker",1500,FALSE,2017-07-03,"Ardmore 2010 Bourbon Cask","Ardmore","Highlands",NA,"Operational",NA,"Great Britain Pound (£)",NA,NA,2010-01-01,NA,"Bourbon",2017-04-04,7,NA,1687.5,NA,NA,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/67898/1-linkwood-2010-refill-hogshead-cask-144-stored-whisky-broker",2200,FALSE,2017-06-05,"Linkwood 2010 Refill Hogshead Cask","Linkwood","Speyside",NA,"Operational","Hogshead","Great Britain Pound (£)",NA,NA,2010-01-01,"Second Fill",NA,2017-04-04,7,NA,2475,NA,NA,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/65316/bruichladdich-2010-callejo-cask-2236-1-x-hogshead",8100,TRUE,2017-05-08,"Bruichladdich 2010 Callejo Hogshead","Bruichladdich",NA,NA,"Operational","Hogshead","Great Britain Pound (£)",NA,NA,2010-09-14,NA,NA,2016-12-01,6,NA,9112.5,NA,NA,NA,"WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0225-01/cask-arran-2014-first-fill-sherry-hogshead-140913-stored-lochranza",6100,FALSE,2025-03-10,"Arran 2014 First Fill Sherry Hogshead","Lochranza","Islands",57.3,"Operational","Hogshead","Great Britain Pound (£)",202.7,116.15,NA,"First Fill","Sherry",NA,NA,289.57,6862.5,23.7,59.08,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0225-02/cask-adnams-2016-virgin-french-oak-695-stored-cadus-vaults",350,FALSE,2025-03-10,"Adnams 2016 Virgin French Oak","Copper House","England",68.06,"Operational",NA,"Great Britain Pound (£)",135.22,92.03,2016-08-12,"Virgin Oak","Virgin Oak",NA,8,193.17,393.75,2.04,4.28,"England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0225-03/cask-adnams-2016-virgin-french-oak-696-stored-cadus-vaults",350,FALSE,2025-03-10,"Adnams 2016 Virgin French Oak","Copper House","England",65.32,"Operational",NA,"Great Britain Pound (£)",168.86,110.3,2016-08-12,"Virgin Oak","Virgin Oak",NA,8,241.23,393.75,1.63,3.57,"England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0225-04/cask-dublin-liberties-2019-bourbon-barrel-spw002182-stored-stafford",350,FALSE,2025-03-10,"Dublin Liberties 2019 Bourbon Barrel","Dublin Liberties Distillery","Ireland",62.2,"Operational","Barrel","Great Britain Pound (£)",154.85,96.32,NA,NA,"Bourbon",NA,NA,221.21,393.75,1.78,4.09,"Ireland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0225-05/cask-dublin-liberties-2019-bourbon-barrel-spw002456-stored-stafford",350,FALSE,2025-03-10,"Dublin Liberties 2019 Bourbon Barrel","Dublin Liberties Distillery","Ireland",59.01,"Operational","Barrel","Great Britain Pound (£)",177.77,104.9,NA,NA,"Bourbon",NA,NA,253.96,393.75,1.55,3.75,"Ireland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0225-06/cask-dublin-liberties-2019-bourbon-barrel-spw002457-stored-stafford",350,FALSE,2025-03-10,"Dublin Liberties 2019 Bourbon Barrel","Dublin Liberties Distillery","Ireland",60.1,"Operational","Barrel","Great Britain Pound (£)",176.04,105.8,NA,NA,"Bourbon",NA,NA,251.49,393.75,1.57,3.72,"Ireland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0225-07/cask-dublin-liberties-2019-bourbon-barrel-spw002458-stored-stafford",350,FALSE,2025-03-10,"Dublin Liberties 2019 Bourbon Barrel","Dublin Liberties Distillery","Ireland",60.19,"Operational","Barrel","Great Britain Pound (£)",160.12,96.38,NA,NA,"Bourbon",NA,NA,228.74,393.75,1.72,4.09,"Ireland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0125-01a/cask-bruichladdich-2010-rivesaltes-hogshead-2129-stored-bruichladdich",10500,FALSE,2025-03-10,"Bruichladdich 2010 Rivesaltes Hogshead","Bruichladdich","Islay",60.4,"Operational","Hogshead","Great Britain Pound (£)",205.3,124,NA,NA,"Wine",2025-01-01,NA,293.29,11812.5,40.28,95.26,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0125-01/cask-bruichladdich-2010-rivesaltes-hogshead-2129-stored-bruichladdich",13000,FALSE,2025-02-10,"Bruichladdich 2010 Rivesaltes Hogshead","Bruichladdich","Islay",60.4,"Operational","Hogshead","Great Britain Pound (£)",205.3,124,NA,NA,"Wine",2025-01-01,NA,293.29,14625,49.87,117.94,"Scotland","WhiskyAuctioneer"
